Time	Amplitude	Unknown
0.16275	0.0653125	5.556216
0.163	0.06625	5.550968
0.16325	0.066875	5.545742
0.1635	0.0678125	5.540533
0.16375	0.0675	5.535327
0.164	0.0659375	5.53013
0.16425	0.0653125	5.524944
0.1645	0.0634375	5.519773
0.16475	0.0659375	5.514625
0.165	0.065	5.509473
0.16525	0.063125	5.504325
0.1655	0.0625	5.499181
0.16575	0.059375	5.494026
0.166	0.0596875	5.48888
0.16625	0.05875	5.483737
0.1665	0.05625	5.478603
0.16675	0.055	5.473488
0.167	0.0546875	5.468392
0.16725	0.0540625	5.463315
0.1675	0.0521875	5.458254
0.16775	0.0484375	5.453219
0.168	0.0490625	5.448227
0.16825	0.0478125	5.443267
0.1685	0.0465625	5.438362
0.16875	0.045	5.433521
0.169	0.0428125	5.428746
0.16925	0.04375	5.424043
0.1695	0.0440625	5.419396
0.16975	0.04	5.414793
0.17	0.03875	5.410236
0.17025	0.03875	5.40571
0.1705	0.038125	5.401215
0.17075	0.0375	5.396745
0.171	0.0371875	5.3923
0.17125	0.03875	5.38789
0.1715	0.038125	5.383496
0.17175	0.0384375	5.379126
0.172	0.0403125	5.374782
0.17225	0.03875	5.370458
0.1725	0.0409375	5.366162
0.17275	0.0396875	5.361875
0.173	0.0403125	5.357609
0.17325	0.0396875	5.353374
0.1735	0.04125	5.349166
0.17375	0.0428125	5.344993
0.174	0.0459375	5.340842
0.17425	0.0459375	5.336704
0.1745	0.0484375	5.332591
0.17475	0.0453125	5.328496
0.175	0.0471875	5.32444
0.17525	0.0515625	5.320424
0.1755	0.0528125	5.316426
0.17575	0.055	5.31244
0.176	0.0559375	5.308447
0.17625	0.0559375	5.30445
0.1765	0.0578125	5.30045
0.17675	0.0571875	5.296439
0.177	0.0590625	5.29243
0.17725	0.060625	5.28841
0.1775	0.0609375	5.284371
0.17775	0.0625	5.280324
0.178	0.0596875	5.276261
0.17825	0.060625	5.272209
0.1785	0.0634375	5.268159
0.17875	0.0628125	5.264097
0.179	0.0675	5.260029
0.17925	0.065625	5.255925
0.1795	0.0640625	5.251808
0.17975	0.065	5.247683
0.18	0.0646875	5.243536
0.18025	0.0665625	5.239381
0.1805	0.064375	5.235216
0.18075	0.0628125	5.231059
0.181	0.06375	5.226945
0.18125	0.060625	5.222871
0.1815	0.0609375	5.218888
0.18175	0.0609375	5.21499
0.182	0.0578125	5.211179
0.18225	0.0559375	5.207464
0.1825	0.055	5.20382
0.18275	0.055625	5.200248
0.183	0.05375	5.196749
0.18325	0.0515625	5.193318
0.1835	0.053125	5.189942
0.18375	0.0509375	5.186606
0.184	0.0490625	5.183293
0.18425	0.0484375	5.180001
0.1845	0.048125	5.176713
0.18475	0.0475	5.173406
0.185	0.0465625	5.170058
0.18525	0.0428125	5.16666
0.1855	0.0425	5.163249
0.18575	0.040625	5.159826
0.186	0.0390625	5.156422
0.18625	0.039375	5.15307
0.1865	0.038125	5.149793
0.18675	0.04	5.146634
0.187	0.0375	5.143614
0.18725	0.0365625	5.140753
0.1875	0.039375	5.138045
0.18775	0.0378125	5.135443
0.188	0.0365625	5.132921
0.18825	0.03625	5.130448
0.1885	0.0365625	5.127996
0.18875	0.036875	5.125564
0.189	0.03625	5.123151
0.18925	0.03875	5.120772
0.1895	0.036875	5.118423
0.18975	0.0353125	5.116111
0.19	0.03875	5.113844
0.19025	0.0396875	5.111599
