Interval=	0.00025 s
ExcelDateTime=	4.4812568317212477e+004	2022-09-08 13:38:22.607158
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Raw EMG 1	RMS EMG	Force
Range=	20.000 mV	42.46 V	10.000 V
0.05975	0.130625	21.55667	0.4740625
0.06	0.1675	21.55671	0.474375
0.06025	0.203125	21.55664	0.474375
0.0605	0.22125	21.55633	0.474375
0.06075	0.244375	21.55574	0.474375
0.061	0.25875	21.55483	0.47375
0.06125	0.268125	21.55357	0.47375
0.0615	0.281875	21.55195	0.47375
0.06175	0.295625	21.54994	0.47375
0.062	0.30875	21.54749	0.4728125
0.06225	0.316875	21.5445	0.4728125
0.0625	0.329375	21.54092	0.4728125
0.06275	0.336875	21.5366	0.4728125
0.063	0.35375	21.53149	0.4728125
0.06325	0.36875	21.52558	0.4728125
0.0635	0.374375	21.51898	0.4728125
0.06375	0.380625	21.51191	0.4728125
0.064	0.373125	21.50455	0.4746875
0.06425	0.370625	21.49708	0.4746875
0.0645	0.3725	21.4895	0.4746875
0.06475	0.3775	21.48185	0.4746875
0.065	0.371875	21.47414	0.4771875
0.06525	0.36	21.46652	0.4771875
0.0655	0.345625	21.45914	0.4771875
0.06575	0.3375	21.45211	0.4771875
0.066	0.32625	21.44548	0.47875
0.06625	0.314375	21.43936	0.47875
0.0665	0.29	21.4337	0.47875
0.06675	0.27	21.42859	0.47875
0.067	0.244375	21.42401	0.479375
0.06725	0.221875	21.42002	0.479375
0.0675	0.206875	21.41661	0.479375
0.06775	0.186875	21.41372	0.479375
0.068	0.16875	21.41129	0.479375
0.06825	0.1475	21.40921	0.479375
0.0685	0.124375	21.4074	0.479375
0.06875	0.108125	21.4058	0.479375
0.069	0.08	21.40436	0.48125
0.06925	0.055625	21.40304	0.48125
0.0695	0.0325	21.40182	0.48125
0.06975	-0.000625	21.40065	0.48125
0.07	-0.025	21.39952	0.483125
0.07025	-0.0525	21.39838	0.483125
0.0705	-0.069375	21.39722	0.483125
0.07075	-0.081875	21.39603	0.483125
0.071	-0.10125	21.39484	0.4846875
0.07125	-0.120625	21.39363	0.4846875
0.0715	-0.143125	21.39243	0.4846875
0.07175	-0.165625	21.39126	0.4846875
0.072	-0.17375	21.39012	0.4846875
0.07225	-0.174375	21.38906	0.4846875
0.0725	-0.169375	21.3881	0.4846875
0.07275	-0.1625	21.38728	0.4846875
0.073	-0.154375	21.3866	0.483125
0.07325	-0.124375	21.38609	0.483125
0.0735	-0.10375	21.38578	0.483125
0.07375	-0.07875	21.38563	0.483125
0.074	-0.04875	21.38565	0.481875
0.07425	-0.033125	21.38582	0.481875
0.0745	-0.016875	21.38614	0.481875
0.07475	0	21.38658	0.481875
0.075	0.0175	21.38713	0.4821875
0.07525	0.02375	21.38776	0.4821875
0.0755	0.040625	21.38843	0.4821875
0.07575	0.054375	21.38911	0.4821875
0.076	0.061875	21.38978	0.4828125
0.07625	0.07375	21.39041	0.4828125
0.0765	0.074375	21.39099	0.4828125
0.07675	0.0875	21.39153	0.4828125
0.077	0.10625	21.39206	0.4821875
0.07725	0.125625	21.39261	0.4821875
0.0775	0.150625	21.39322	0.4821875
0.07775	0.175625	21.39395	0.4821875
0.078	0.203125	21.39481	0.4803125
0.07825	0.23125	21.39585	0.4803125
0.0785	0.26	21.39706	0.4803125
0.07875	0.281875	21.39842	0.4803125
0.079	0.295625	21.39988	0.479375
0.07925	0.311875	21.40143	0.479375
0.0795	0.321875	21.40302	0.479375
0.07975	0.33625	21.40462	0.479375
0.08	0.3575	21.40617	0.4790625
0.08025	0.365	21.40755	0.4790625
0.0805	0.376875	21.40874	0.4790625
0.08075	0.37625	21.40967	0.4790625
0.081	0.379375	21.41037	0.480625
0.08125	0.38375	21.41081	0.480625
0.0815	0.368125	21.41103	0.480625
0.08175	0.35625	21.4113	0.480625
0.082	0.335625	21.41187	0.4821875
0.08225	0.32875	21.41298	0.4821875
0.0825	0.333125	21.41462	0.4821875
0.08275	0.334375	21.4167	0.4821875
0.083	0.33625	21.4191	0.4828125
0.08325	0.320625	21.42162	0.4828125
0.0835	0.29	21.42424	0.4828125
0.08375	0.261875	21.427	0.4828125
0.084	0.22625	21.42995	0.4821875
0.08425	0.200625	21.4332	0.4821875
0.0845	0.18	21.43673	0.4821875
0.08475	0.1625	21.44047	0.4821875
0.085	0.145625	21.44435	0.4821875
0.08525	0.130625	21.4483	0.4821875
0.0855	0.1175	21.45234	0.4821875
0.08575	0.103125	21.45645	0.4821875
0.086	0.07625	21.46065	0.4834375
0.08625	0.065625	21.46493	0.4834375
0.0865	0.0425	21.46925	0.4834375
0.08675	0.023125	21.47359	0.4834375
0.087	0.0025	21.47793	0.484375
0.08725	-0.013125	21.48227	0.484375
0.0875	-0.028125	21.48662	0.484375
0.08775	-0.054375	21.49098	0.484375
0.088	-0.08	21.49536	0.485
0.08825	-0.100625	21.49974	0.485
0.0885	-0.12375	21.50416	0.485
0.08875	-0.128125	21.50864	0.485
0.089	-0.133125	21.51322	0.48375
0.08925	-0.135	21.51794	0.48375
0.0895	-0.13125	21.52282	0.48375
0.08975	-0.139375	21.52793	0.48375
0.09	-0.139375	21.53322	0.4815625
0.09025	-0.129375	21.53865	0.4815625
0.0905	-0.12375	21.54418	0.4815625
0.09075	-0.114375	21.54975	0.4815625
0.091	-0.105625	21.55536	0.48
0.09125	-0.09625	21.56097	0.48
0.0915	-0.08	21.56658	0.48
0.09175	-0.0625	21.57218	0.48
0.092	-0.02625	21.57777	0.48
0.09225	0.00125	21.58337	0.48
0.0925	0.024375	21.58897	0.48
0.09275	0.0425	21.59458	0.48
0.093	0.06	21.60016	0.4796875
0.09325	0.07875	21.60572	0.4796875
0.0935	0.099375	21.61123	0.4796875
0.09375	0.12	21.6167	0.4796875
0.094	0.143125	21.62209	0.478125
0.09425	0.160625	21.62741	0.478125
0.0945	0.181875	21.63267	0.478125
0.09475	0.195625	21.63788	0.478125
0.095	0.2025	21.64313	0.4759375
0.09525	0.21625	21.64859	0.4759375
0.0955	0.218125	21.6543	0.4759375
0.09575	0.22	21.66043	0.4759375
0.096	0.231875	21.66706	0.474375
0.09625	0.248125	21.67425	0.474375
0.0965	0.276875	21.68208	0.474375
0.09675	0.300625	21.69057	0.474375
0.097	0.310625	21.69974	0.4740625
0.09725	0.324375	21.70967	0.4740625
0.0975	0.3375	21.72027	0.4740625
0.09775	0.355	21.7315	0.4740625
0.098	0.361875	21.74316	0.4753125
0.09825	0.361875	21.75505	0.4753125
0.0985	0.365	21.76707	0.4753125
0.09875	0.35625	21.77902	0.4753125
0.099	0.341875	21.79082	0.47625
0.09925	0.330625	21.80254	0.47625
0.0995	0.31375	21.81424	0.47625
0.09975	0.29	21.82598	0.47625
0.1	0.263125	21.8379	0.475625
0.10025	0.226875	21.85006	0.475625
0.1005	0.19125	21.86258	0.475625
0.10075	0.161875	21.87551	0.475625
0.101	0.14	21.88897	0.4746875
0.10125	0.120625	21.90297	0.4746875
0.1015	0.116875	21.91751	0.4746875
0.10175	0.1125	21.93253	0.4746875
0.102	0.113125	21.94793	0.4746875
0.10225	0.1075	21.9636	0.4746875
0.1025	0.095625	21.97946	0.4746875
0.10275	0.08125	21.99539	0.4746875
0.103	0.064375	22.01134	0.475625
0.10325	0.043125	22.02727	0.475625
0.1035	0.014375	22.04319	0.475625
0.10375	0.004375	22.05912	0.475625
0.104	-0.0075	22.07507	0.47625
0.10425	-0.024375	22.09106	0.47625
0.1045	-0.04375	22.1071	0.47625
0.10475	-0.07875	22.12326	0.47625
0.105	-0.114375	22.13954	0.4759375
0.10525	-0.14375	22.15593	0.4759375
0.1055	-0.1625	22.17237	0.4759375
0.10575	-0.165	22.18876	0.4759375
0.106	-0.19	22.20507	0.47375
0.10625	-0.195	22.22118	0.47375
0.1065	-0.200625	22.23705	0.47375
0.10675	-0.2025	22.25268	0.47375
0.107	-0.195625	22.26802	0.47125
0.10725	-0.18125	22.28309	0.47125
0.1075	-0.156875	22.29794	0.47125
0.10775	-0.133125	22.31265	0.47125
0.108	-0.10625	22.3273	0.47
0.10825	-0.058125	22.34191	0.47
0.1085	-0.0125	22.35655	0.47
0.10875	0.035	22.37122	0.47
0.109	0.074375	22.38589	0.4696875
0.10925	0.101875	22.40053	0.4696875
0.1095	0.130625	22.41508	0.4696875
0.10975	0.143125	22.42947	0.4696875
0.11	0.16125	22.4437	0.4684375
0.11025	0.180625	22.45773	0.4684375
0.1105	0.18875	22.4716	0.4684375
0.11075	0.200625	22.48538	0.4684375
0.111	0.2125	22.49916	0.46625
0.11125	0.218125	22.51299	0.46625
0.1115	0.22375	22.52697	0.46625
0.11175	0.2275	22.54121	0.46625
0.112	0.235625	22.55578	0.464375
0.11225	0.2225	22.57072	0.464375
0.1125	0.209375	22.58615	0.464375
0.11275	0.185	22.60221	0.464375
0.113	0.17625	22.6191	0.4628125
0.11325	0.210625	22.63695	0.4628125
0.1135	0.273125	22.65568	0.4628125
0.11375	0.33125	22.67505	0.4628125
0.114	0.3775	22.69466	0.463125
0.11425	0.388125	22.71414	0.463125
0.1145	0.381875	22.73338	0.463125
0.11475	0.376875	22.75243	0.463125
0.115	0.373125	22.7713	0.464375
0.11525	0.383125	22.79003	0.464375
0.1155	0.389375	22.80844	0.464375
0.11575	0.399375	22.82642	0.464375
0.116	0.40375	22.84379	0.464375
0.11625	0.39625	22.86047	0.464375
0.1165	0.370625	22.87642	0.464375
0.11675	0.344375	22.89177	0.464375
0.117	0.303125	22.90658	0.4634375
0.11725	0.2725	22.92106	0.4634375
0.1175	0.246875	22.93529	0.4634375
0.11775	0.22	22.94932	0.4634375
0.118	0.20125	22.96322	0.4628125
0.11825	0.183125	22.97699	0.4628125
0.1185	0.15625	22.99064	0.4628125
0.11875	0.135	23.0042	0.4628125
0.119	0.111875	23.01766	0.463125
0.11925	0.085	23.03107	0.463125
0.1195	0.06375	23.04444	0.463125
0.11975	0.040625	23.05777	0.463125
0.12	0.020625	23.07109	0.4640625
0.12025	-0.01125	23.08439	0.4640625
0.1205	-0.04	23.09771	0.4640625
0.12075	-0.064375	23.11102	0.4640625
0.121	-0.091875	23.12432	0.4646875
0.12125	-0.11625	23.13758	0.4646875
0.1215	-0.15125	23.15076	0.4646875
0.12175	-0.19125	23.16379	0.4646875
0.122	-0.2125	23.17657	0.4634375
0.12225	-0.239375	23.18904	0.4634375
0.1225	-0.24375	23.20111	0.4634375
0.12275	-0.245625	23.21274	0.4634375
0.123	-0.238125	23.22396	0.4609375
0.12325	-0.224375	23.23478	0.4609375
0.1235	-0.19	23.24529	0.4609375
0.12375	-0.135625	23.25559	0.4609375
0.124	-0.08375	23.26584	0.45875
0.12425	-0.05375	23.27616	0.45875
0.1245	-0.029375	23.28656	0.45875
0.12475	-0.02125	23.29706	0.45875
0.125	-0.009375	23.30765	0.458125
0.12525	-0.00375	23.31829	0.458125
0.1255	-0.004375	23.32895	0.458125
0.12575	0.006875	23.33961	0.458125
0.126	0.01	23.35028	0.458125
0.12625	0.021875	23.36095	0.458125
0.1265	0.031875	23.37166	0.458125
0.12675	0.0625	23.3824	0.458125
0.127	0.10625	23.39318	0.4565625
0.12725	0.136875	23.40396	0.4565625
0.1275	0.1675	23.41472	0.4565625
0.12775	0.2075	23.42542	0.4565625
0.128	0.2275	23.43601	0.454375
0.12825	0.255625	23.44649	0.454375
0.1285	0.278125	23.45684	0.454375
0.12875	0.291875	23.46703	0.454375
0.129	0.2975	23.47711	0.4525
0.12925	0.30125	23.48711	0.4525
0.1295	0.3125	23.4971	0.4525
0.12975	0.3325	23.50709	0.4525
0.13	0.35125	23.51702	0.4515625
0.13025	0.360625	23.52687	0.4515625
0.1305	0.36875	23.53666	0.4515625
0.13075	0.3775	23.54635	0.4515625
0.131	0.388125	23.55595	0.4528125
0.13125	0.384375	23.56533	0.4528125
0.1315	0.38375	23.57458	0.4528125
0.13175	0.39125	23.58368	0.4528125
0.132	0.410625	23.59248	0.454375
0.13225	0.4325	23.60076	0.454375
0.1325	0.446875	23.60822	0.454375
0.13275	0.456875	23.61471	0.454375
0.133	0.445	23.62013	0.454375
0.13325	0.420625	23.62453	0.454375
0.1335	0.384375	23.62807	0.454375
0.13375	0.34625	23.63093	0.454375
0.134	0.308125	23.63326	0.4534375
0.13425	0.28125	23.63518	0.4534375
0.1345	0.2475	23.63673	0.4534375
0.13475	0.21375	23.638	0.4534375
0.135	0.16875	23.63908	0.4534375
0.13525	0.124375	23.64009	0.4534375
0.1355	0.09375	23.64111	0.4534375
0.13575	0.078125	23.64218	0.4534375
0.136	0.061875	23.64328	0.4546875
0.13625	0.06625	23.64441	0.4546875
0.1365	0.0575	23.64552	0.4546875
0.13675	0.04	23.64662	0.4546875
0.137	0.01625	23.64772	0.455625
0.13725	-0.009375	23.64883	0.455625
0.1375	-0.024375	23.64996	0.455625
0.13775	-0.045625	23.65111	0.455625
0.138	-0.07	23.65227	0.4565625
0.13825	-0.095625	23.65345	0.4565625
0.1385	-0.1475	23.65465	0.4565625
0.13875	-0.17875	23.65577	0.4565625
0.139	-0.199375	23.65672	0.455
0.13925	-0.220625	23.65746	0.455
0.1395	-0.23375	23.65787	0.455
0.13975	-0.24875	23.65793	0.455
0.14	-0.236875	23.65755	0.453125
0.14025	-0.216875	23.65677	0.453125
0.1405	-0.193125	23.65567	0.453125
0.14075	-0.168125	23.65434	0.453125
0.141	-0.15375	23.65284	0.451875
0.14125	-0.133125	23.65122	0.451875
0.1415	-0.094375	23.6495	0.451875
0.14175	-0.0525	23.64776	0.451875
0.142	-0.011875	23.64603	0.4521875
0.14225	0.00375	23.64432	0.4521875
0.1425	0.020625	23.64262	0.4521875
0.14275	0.029375	23.64092	0.4521875
0.143	0.02125	23.63921	0.4525
0.14325	0.023125	23.63753	0.4525
0.1435	0.036875	23.63589	0.4525
0.14375	0.058125	23.63434	0.4525
0.144	0.079375	23.6329	0.45125
0.14425	0.09875	23.63164	0.45125
0.1445	0.125625	23.63058	0.45125
0.14475	0.151875	23.62976	0.45125
0.145	0.19125	23.62916	0.4496875
0.14525	0.235	23.6287	0.4496875
0.1455	0.2575	23.62817	0.4496875
0.14575	0.288125	23.62748	0.4496875
0.146	0.308125	23.62644	0.44875
0.14625	0.336875	23.62492	0.44875
0.1465	0.381875	23.62285	0.44875
0.14675	0.425	23.62005	0.44875
0.147	0.456875	23.61632	0.4490625
0.14725	0.47875	23.61153	0.4490625
0.1475	0.49	23.60548	0.4490625
0.14775	0.498125	23.59816	0.4490625
0.148	0.491875	23.58953	0.45125
0.14825	0.47375	23.57965	0.45125
0.1485	0.454375	23.56867	0.45125
0.14875	0.42375	23.55673	0.45125
0.149	0.403125	23.54416	0.4528125
0.14925	0.389375	23.53117	0.4528125
0.1495	0.38125	23.51787	0.4528125
0.14975	0.3625	23.5043	0.4528125
0.15	0.3425	23.49049	0.453125
0.15025	0.319375	23.47641	0.453125
0.1505	0.3	23.46207	0.453125
0.15075	0.28	23.44741	0.453125
0.151	0.270625	23.43242	0.4528125
0.15125	0.260625	23.41703	0.4528125
0.1515	0.250625	23.40123	0.4528125
0.15175	0.23875	23.385	0.4528125
0.152	0.22125	23.36836	0.4540625
0.15225	0.199375	23.35134	0.4540625
0.1525	0.1775	23.33402	0.4540625
0.15275	0.1375	23.31646	0.4540625
0.153	0.111875	23.29874	0.4559375
0.15325	0.08375	23.28092	0.4559375
0.1535	0.055	23.26303	0.4559375
0.15375	0.039375	23.24512	0.4559375
0.154	0.020625	23.22718	0.4575
0.15425	0.00375	23.20924	0.4575
0.1545	-0.019375	23.19131	0.4575
0.15475	-0.0525	23.17344	0.4575
0.155	-0.075	23.1556	0.4584375
0.15525	-0.0975	23.13784	0.4584375
0.1555	-0.105	23.12012	0.4584375
0.15575	-0.101875	23.10248	0.4584375
0.156	-0.114375	23.08495	0.4571875
0.15625	-0.121875	23.06751	0.4571875
0.1565	-0.1225	23.0502	0.4571875
0.15675	-0.130625	23.033	0.4571875
0.157	-0.119375	23.01589	0.4559375
0.15725	-0.12125	22.99887	0.4559375
0.1575	-0.123125	22.98194	0.4559375
0.15775	-0.12625	22.96503	0.4559375
0.158	-0.133125	22.94811	0.455625
0.15825	-0.116875	22.93109	0.455625
0.1585	-0.10625	22.91399	0.455625
0.15875	-0.085625	22.89676	0.455625
0.159	-0.07125	22.87945	0.4565625
0.15925	-0.06	22.86208	0.4565625
0.1595	-0.0375	22.84471	0.4565625
0.15975	-0.024375	22.82739	0.4565625
0.16	0.009375	22.81022	0.456875
0.16025	0.0475	22.79324	0.456875
0.1605	0.088125	22.7765	0.456875
0.16075	0.13125	22.76	0.456875
0.161	0.17375	22.74367	0.4559375
0.16125	0.208125	22.72742	0.4559375
0.1615	0.24125	22.71117	0.4559375
0.16175	0.273125	22.69485	0.4559375
0.162	0.296875	22.67834	0.4553125
0.16225	0.3025	22.66157	0.4553125
0.1625	0.308125	22.64458	0.4553125
0.16275	0.3225	22.6273	0.4553125
0.163	0.338125	22.60964	0.455
0.16325	0.35375	22.59145	0.455
0.1635	0.360625	22.57258	0.455
0.16375	0.363125	22.55301	0.455
0.164	0.354375	22.53288	0.4565625
0.16425	0.34625	22.51251	0.4565625
0.1645	0.348125	22.49223	0.4565625
0.16475	0.349375	22.47223	0.4565625
0.165	0.340625	22.45261	0.4590625
0.16525	0.333125	22.43352	0.4590625
0.1655	0.319375	22.41502	0.4590625
0.16575	0.306875	22.39725	0.4590625
0.166	0.30125	22.3803	0.4609375
0.16625	0.295625	22.36419	0.4609375
