Time	Amplitude	Unknown
0.11975	0.0603125	6.018559
0.12	0.059375	6.017025
0.12025	0.0575	6.01541
0.1205	0.0559375	6.01372
0.12075	0.0434375	6.011955
0.121	0.0303125	6.010167
0.12125	0.0253125	6.008393
0.1215	0.0234375	6.006643
0.12175	0.0240625	6.004925
0.122	0.02125	6.003232
0.12225	0.0246875	6.001565
0.1225	0.025625	5.999917
0.12275	0.0259375	5.998284
0.123	0.0275	5.99667
0.12325	0.028125	5.995069
0.1235	0.0284375	5.99348
0.12375	0.0371875	5.991905
0.124	0.0478125	5.990319
0.12425	0.0640625	5.98869
0.1245	0.0746875	5.98694
0.12475	0.07625	5.985012
0.125	0.075	5.982901
0.12525	0.07125	5.980613
0.1255	0.06875	5.978184
0.12575	0.06875	5.975632
0.126	0.0665625	5.97296
0.12625	0.0690625	5.970196
0.1265	0.06875	5.967323
0.12675	0.0678125	5.96435
0.127	0.0690625	5.961291
0.12725	0.064375	5.958142
0.1275	0.065	5.954945
0.12775	0.0671875	5.951698
0.128	0.0665625	5.948397
0.12825	0.0690625	5.945057
0.1285	0.07	5.941655
0.12875	0.0709375	5.938202
0.129	0.071875	5.934701
0.12925	0.07	5.931152
0.1295	0.0734375	5.927585
0.12975	0.0725	5.923975
0.13	0.0771875	5.920331
0.13025	0.0803125	5.916634
0.1305	0.07875	5.912862
0.13075	0.080625	5.909027
0.131	0.08	5.905117
0.13125	0.078125	5.901146
0.1315	0.0771875	5.89712
0.13175	0.075625	5.893039
0.132	0.0703125	5.888921
0.13225	0.0640625	5.884781
0.1325	0.0534375	5.880658
0.13275	0.0484375	5.876614
0.133	0.0425	5.872654
0.13325	0.04	5.868799
0.1335	0.0359375	5.865055
0.13375	0.025625	5.861419
0.134	0.0221875	5.857918
0.13425	0.0171875	5.854552
0.1345	0.015	5.851311
0.13475	0.0209375	5.848191
0.135	0.029375	5.845172
0.13525	0.0403125	5.842236
0.1355	0.0471875	5.839337
0.13575	0.0484375	5.836448
0.136	0.04625	5.833559
0.13625	0.0421875	5.830669
0.1365	0.0415625	5.827793
0.13675	0.0465625	5.824923
0.137	0.0565625	5.822041
0.13725	0.0659375	5.819102
0.1375	0.0721875	5.816049
0.13775	0.076875	5.812843
0.138	0.08625	5.809461
0.13825	0.088125	5.805828
0.1385	0.08375	5.801924
0.13875	0.074375	5.797785
0.139	0.061875	5.793465
0.13925	0.0534375	5.789038
0.1395	0.048125	5.784543
0.13975	0.0515625	5.780008
0.14	0.055	5.77542
0.14025	0.0559375	5.770763
0.1405	0.0590625	5.766038
0.14075	0.0575	5.761229
0.141	0.0559375	5.756341
0.14125	0.0571875	5.751388
0.1415	0.0525	5.746358
0.14175	0.051875	5.741279
0.142	0.0521875	5.736158
0.14225	0.0503125	5.730994
0.1425	0.0509375	5.725804
0.14275	0.0503125	5.72059
0.143	0.0528125	5.715364
0.14325	0.0515625	5.710117
0.1435	0.0503125	5.704859
0.14375	0.054375	5.699607
0.144	0.0546875	5.694338
0.14425	0.0553125	5.689065
0.1445	0.0596875	5.683791
0.14475	0.0575	5.678493
0.145	0.0596875	5.673193
0.14525	0.063125	5.667888
0.1455	0.0634375	5.662567
0.14575	0.06625	5.657243
0.146	0.0675	5.651902
0.14625	0.0721875	5.646546
0.1465	0.0753125	5.64115
0.14675	0.0759375	5.635692
0.147	0.0775	5.630179
0.14725	0.0725	5.624598
0.1475	0.0690625	5.618987
0.14775	0.0703125	5.613374
0.148	0.0640625	5.607746
0.14825	0.0671875	5.602151
0.1485	0.0675	5.59656
0.14875	0.065	5.590978
0.149	0.06625	5.585419
0.14925	0.066875	5.579859
0.1495	0.0671875	5.574307
0.14975	0.0678125	5.568754
0.15	0.068125	5.56319
0.15025	0.0690625	5.557634
0.1505	0.066875	5.552068
0.15075	0.06375	5.546509
0.151	0.0625	5.540972
0.15125	0.059375	5.535451
0.1515	0.0609375	5.52995
0.15175	0.059375	5.524463
0.152	0.053125	5.518994
0.15225	0.0534375	5.513557
0.1525	0.05125	5.508134
0.15275	0.049375	5.502726
0.153	0.0490625	5.497331
0.15325	0.04875	5.491947
0.1535	0.0475	5.48657
0.15375	0.045625	5.481187
0.154	0.045625	5.475799
0.15425	0.041875	5.47041
0.1545	0.036875	5.465027
0.15475	0.036875	5.459666
0.155	0.034375	5.454325
0.15525	0.0334375	5.449008
0.1555	0.0353125	5.443711
0.15575	0.0315625	5.438427
0.156	0.029375	5.433168
0.15625	0.0309375	5.427935
0.1565	0.0278125	5.42273
0.15675	0.0265625	5.417564
0.157	0.0309375	5.412435
0.15725	0.0353125	5.407336
0.1575	0.0415625	5.402259
0.15775	0.0421875	5.397176
0.158	0.044375	5.392096
0.15825	0.044375	5.387007
0.1585	0.0421875	5.381915
0.15875	0.0428125	5.376828
0.159	0.04	5.371743
0.15925	0.041875	5.366679
0.1595	0.0434375	5.361634
0.15975	0.044375	5.356611
0.16	0.045625	5.351612
0.16025	0.0490625	5.346627
0.1605	0.0459375	5.34166
0.16075	0.0478125	5.336718
0.161	0.0471875	5.331798
0.16125	0.050625	5.326922
0.1615	0.0546875	5.32208
0.16175	0.0596875	5.31726
0.162	0.0625	5.312448
0.16225	0.0640625	5.30764
0.1625	0.0634375	5.302836
0.16275	0.05875	5.298043
0.163	0.05625	5.293294
0.16325	0.0571875	5.288607
0.1635	0.05625	5.283963
0.16375	0.056875	5.279369
0.164	0.0596875	5.274828
0.16425	0.059375	5.270326
0.1645	0.06125	5.265888
0.16475	0.0634375	5.261505
0.165	0.0628125	5.257182
0.16525	0.0640625	5.252924
0.1655	0.0615625	5.248708
0.16575	0.061875	5.244558
0.166	0.06125	5.240453
0.16625	0.060625	5.236388
0.1665	0.0609375	5.232363
0.16675	0.0578125	5.228364
0.167	0.0590625	5.224417
0.16725	0.060625	5.220511
0.1675	0.05625	5.216628
0.16775	0.0553125	5.212799
0.168	0.0559375	5.209009
0.16825	0.0509375	5.205248
0.1685	0.0509375	5.201538
0.16875	0.0503125	5.197876
0.169	0.0490625	5.194271
0.16925	0.045625	5.190723
0.1695	0.0440625	5.187245
0.16975	0.0434375	5.183847
0.17	0.0409375	5.180519
0.17025	0.040625	5.177262
0.1705	0.0403125	5.174058
0.17075	0.036875	5.17089
0.171	0.0384375	5.167756
0.17125	0.0375	5.164621
0.1715	0.03625	5.161465
0.17175	0.0384375	5.15829
0.172	0.0365625	5.155092
0.17225	0.035	5.151887
0.1725	0.0346875	5.148679
0.17275	0.0315625	5.145483
0.173	0.0328125	5.142311
0.17325	0.03375	5.139157
0.1735	0.0328125	5.136032
0.17375	0.034375	5.132953
0.174	0.0328125	5.129912
0.17425	0.0334375	5.126937
0.1745	0.0325	5.124051
0.17475	0.0321875	5.121309
0.175	0.035	5.118763
0.17525	0.033125	5.116417
0.1755	0.035625	5.114273
0.17575	0.0371875	5.112298
0.176	0.036875	5.110459
0.17625	0.040625	5.108738
0.1765	0.04	5.107093
0.17675	0.0396875	5.105508
0.177	0.0425	5.103963
0.17725	0.0428125	5.102444
0.1775	0.046875	5.100979
0.17775	0.0471875	5.099581
0.178	0.048125	5.098271
0.17825	0.0515625	5.097035
0.1785	0.048125	5.095817
0.17875	0.053125	5.094614
0.179	0.0553125	5.093392
0.17925	0.055	5.092149
0.1795	0.0590625	5.090905
0.17975	0.0590625	5.089644
0.18	0.056875	5.088385
0.18025	0.0596875	5.087142
0.1805	0.06	5.085934
0.18075	0.060625	5.084797
0.181	0.060625	5.083753
0.18125	0.061875	5.082859
0.1815	0.0603125	5.082212
0.18175	0.059375	5.081922
0.182	0.06125	5.082084
0.18225	0.0609375	5.082653
0.1825	0.0603125	5.083541
0.18275	0.0646875	5.08466
0.183	0.065	5.085871
0.18325	0.06375	5.087128
0.1835	0.0634375	5.088403
0.18375	0.05875	5.089673
0.184	0.0596875	5.090948
